('being', 'o', 'source')	0
('being', 'o', 'texts')	0
('being', 'program', 'code')	0
('being', 'program', 'database')	0
('being', 'program', 'filelocalhost')	0
('being', 'program', 'george')	0
('being', 'program', 'source')	0
('being', 'texts', 'filelocalhost')	0
('being', 'texts', 'source')	0
('belch', 'andrew', "i'll")	0
('belch', 'andrew', 'aguecheek')	0
('belch', 'thou', 'aguecheek')	0
('belch', 'thou', 'andrew')	0
('beseech', 'sir', 'john')	0
('biron', 'don', 'adriano')	0
('black', 'code', 'database')	0
('black', 'code', 'george')	0
('black', 'mason', 'texts')	0
('black', 'o', 'code')	0
('black', 'o', 'database')	0
('black', 'o', 'george')	0
('black', 'o', 'program')	0
('black', 'o', 'texts')	0
('black', 'program', 'code')	0
('black', 'program', 'database')	0
('black', 'program', 'george')	0
('bolingbroke', 'richard', 'ii')	0
('both', 'plantagenet', 'gloucester')	0
('both', 'richard', 'gloucester')	0
('bright', 'code', 'database')	0
('bright', 'code', 'george')	0
('bright', 'o', 'program')	0
('bright', 'program', 'code')	0
('bright', 'program', 'database')	0
('bright', 'program', 'george')	0
('brother', 'iv', 'plantagenet')	0
('brother', 'king', 'plantagenet')	0
('brutus', 'menenius', 'agrippa')	0
('brutus', 'o', 'thou')	0
('brutus', 'thou', 'hast')	0
('brutus', 'thou', 'thy')	0
('buckingham', 'duke', 'gloucester')	0
('buckingham', 'duke', 'lord')	0
('buckingham', 'prince', 'edward')	0
('buckingham', 'queen', 'margaret')	0
('by', 'the', 'of')	0
('cade', 'smith', 'weaver')	0
('caesars', 'camp', 'enter')	0
('caesars', 'enter', 'caesar')	0
('caius', 'gar', 'de')	0
('call', 'code', 'database')	0
('call', 'code', 'george')	0
('call', 'o', 'code')	0
('call', 'o', 'database')	0
('call', 'o', 'george')	0
('call', 'o', 'program')	0
('call', 'program', 'code')	0
('call', 'program', 'database')	0
('call', 'program', 'george')	0
('captain', 'earl', 'suffolk')	0
('cardinal', 'campeius', 'katharine')	0
('cardinal', 'campeius', 'queen')	0
('cardinal', 'lord', 'chamberlain')	0
('cardinal', 'lord', 'grace')	0
('cardinal', 'wolsey', 'good')	0
('cardinal', 'wolsey', 'know')	0
('cardinal', 'wolsey', 'madam')	0
('cardinal', 'wolsey', 'please')	0
('cardinal', 'wolsey', 'surrey')	0
('catesby', 'william', 'lord')	0
('chain', 'antipholus', 'syracuse')	0
('chamberlain', 'sir', 'thomas')	0
('chief', 'sir', 'john')	0
('citizens', 'menenius', 'agrippa')	0
('clarence', 'earl', 'warwick')	0
('clarence', 'george', 'plantagenet')	0
('clarence', 'iv', 'plantagenet')	0
('clarence', 'king', 'plantagenet')	0
('claudio', 'leonato', 'lord')	0
('claudio', 'leonato', 'o')	0
('clifford', 'henry', 'vi')	0
('clifford', 'plantagenet', 'gloucester')	0
('clifford', 'richard', 'gloucester')	0
('clown', 'o', 'lord')	0
('code', 'george', 'mine')	0
('come', 'act', 'enter')	0
('come', 'act', 'enter')	0
('come', 'act', 'enter')	0
('come', 'act', 'ii')	0
('come', 'act', 'room')	0
('come', 'act', 'scene')	0
('come', 'act', 'scene')	0
('come', 'andrew', 'aguecheek')	0
('come', 'duke', 'gloucester')	0
('come', 'exeunt', 'act')	0
('come', 'exeunt', 'act')	0
('come', 'exeunt', 'enter')	0
('come', 'exeunt', 'enter')	0
('come', 'exeunt', 'room')	0
('come', 'exeunt', 'scene')	0
('come', 'henry', 'iv')	0
('come', 'iv', 'plantagenet')	0
('come', 'king', 'ii')	0
('come', 'king', 'richard')	0
('come', 'menenius', 'agrippa')	0
('come', 'mistress', 'page')	0
('come', 'queen', 'elizabeth')	0
('come', 'richard', 'ii')	0
('come', 'scene', 'enter')	0
('come', 'scene', 'enter')	0
('come', 'sir', 'john')	0
('come', 'thou', 'thy')	0
('come', 'ways', 'marina')	0
('comes', 'enter', 'now')	0
('comes', 'here', 'enter')	0
('constable', 'duke', 'orleans')	0
('constable', 'france', 'dauphin')	0
('constable', 'france', 'lord')	0
('constable', 'france', 'orleans')	0
('constable', 'lewis', 'dauphin')	0
('coriolanus', 'first', 'senator')	0
('cornwall', 'regan', 'earl')	0
('cornwall', 'thou', 'earl')	0
('costard', 'de', 'armado')	0
('costard', 'don', 'adriano')	0
('cousin', 'hotspur', 'henry')	0
('crown', 'duke', 'gloucester')	0
('crown', 'henry', 'vi')	0
('crown', 'plantagenet', 'gloucester')	0
('crown', 'richard', 'gloucester')	0
('database', 'domain', 'filelocalhost')	0
('database', 'domain', 'references')	0
('database', 'george', 'domain')	0
('database', 'george', 'filelocalhost')	0
('database', 'george', 'references')	0
('davy', 'sir', 'robert')	0
('day', 'code', 'database')	0
('day', 'code', 'george')	0
('day', 'o', 'code')	0
('day', 'o', 'database')	0
('day', 'o', 'george')	0
('day', 'o', 'program')	0
('day', 'program', 'code')	0
('day', 'program', 'database')	0
('day', 'program', 'george')	0
('days', 'code', 'database')	0
('days', 'code', 'george')	0
('days', 'domain', 'filelocalhost')	0
('days', 'domain', 'shakespeare')	0
('days', 'domain', 'source')	0
('days', 'mason', 'filelocalhost')	0
('days', 'mason', 'source')	0
('days', 'mason', 'texts')	0
('days', 'o', 'code')	0
('days', 'o', 'database')	0
('days', 'o', 'filelocalhost')	0
('days', 'o', 'george')	0
('days', 'o', 'program')	0
('days', 'o', 'texts')	0
('days', 'open', 'shakespeare')	0
('days', 'open', 'source')	0
('days', 'praise', 'program')	0
('days', 'program', 'code')	0
('days', 'program', 'database')	0
('days', 'program', 'filelocalhost')	0
('days', 'program', 'george')	0
('days', 'program', 'source')	0
